"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0042254","ribosome biogenesis",319,-0.596014617389246,-2.84510745778661,1e-10,3.6725e-08,2.43659347598096e-08,2391,"tags=41%, list=17%, signal=35%","23246/6227/5822/387338/51504/79863/55695/27349/10775/23076/57418/51729/10171/5394/10813/57455/51547/115416/8225/23016/9816/51013/10969/2197/6205/1029/6223/55505/55661/22907/10528/91582/9092/55011/55352/54552/10436/29777/4809/56902/114049/6217/26168/54059/2257/23404/27043/6839/3669/3692/55651/54853/27341/10248/51042/85395/51116/55178/79039/708/84881/65095/81554/56342/84916/115939/90121/11157/64794/26284/50628/27079/7284/88745/23212/26574/64745/54606/79084/54433/10607/51367/51550/161424/54555/54913/79050/9277/57109/317781/57602/705/84306/8568/5901/113000/10514/9136/55272/90441/6838/118460/51491/51335/9775/79922/54663/84769/8602/117246/22984/10419/26155/5036/4706/9875/23481/51154/57647/92856/81875/6949/2091/64763/56915/26164/55794/81887/28987/65083/83743",NA
"GO:0006364","rRNA processing",231,-0.602273498811995,-2.77495216720908,1e-10,3.6725e-08,2.43659347598096e-08,2391,"tags=42%, list=17%, signal=35%","23246/6227/5822/387338/51504/79863/55695/10775/23076/57418/51729/10171/5394/10813/57455/51547/23016/51013/10969/1029/6223/55505/55661/10528/9092/55011/55352/10436/29777/4809/56902/114049/6217/26168/54059/23404/27043/6839/3669/3692/55651/54853/27341/10248/85395/55178/79039/84881/65095/56342/84916/115939/90121/11157/50628/27079/88745/23212/26574/54606/79084/54433/10607/51367/161424/54555/54913/79050/9277/57109/317781/57602/705/8568/113000/9136/55272/118460/9775/79922/54663/8602/117246/22984/10419/5036/9875/23481/51154/57647/92856/2091/56915/81887/28987/65083",NA
"GO:0016072","rRNA metabolic process",281,-0.575838452648841,-2.73992229247958,1e-10,3.6725e-08,2.43659347598096e-08,2391,"tags=40%, list=17%, signal=34%","23246/6227/5822/387338/51504/79863/55695/9328/10775/23076/57418/51729/4141/10171/5394/10813/57455/51547/23016/4609/51013/10969/284119/5434/1029/6223/55505/64425/55661/5435/10528/9092/55011/55352/10436/29777/4809/56902/114049/6217/26168/54059/1663/23404/27043/6839/3669/3692/55651/54853/27341/10248/85395/55178/79039/84881/65095/56342/84916/115939/90121/11157/50628/10849/27079/88745/23212/26574/54606/79084/54433/162989/10607/51367/161424/54555/54913/79050/9277/57109/317781/9533/57602/705/8568/5441/113000/9136/55272/25885/118460/9775/79922/54663/55506/2975/9555/8602/117246/22984/10419/5036/9875/23481/51154/57647/92856/6949/2091/56915/81887/28987/65083",NA
"GO:0000387","spliceosomal snRNP assembly",69,-0.690370712963241,-2.6659274785185,1e-10,3.6725e-08,2.43659347598096e-08,3011,"tags=68%, list=21%, signal=54%","9410/25804/57819/23020/25929/9128/10291/10907/6632/6637/10594/8175/9129/6626/10713/51690/10992/9733/83443/9092/6627/4809/84844/7375/6636/11157/79833/6631/6628/50628/79084/10262/10078/27339/9416/10421/24148/54496/79760/25980/9343/6625/10419/26121/23450/79171/6633",NA
"GO:0030490","maturation of SSU-rRNA",69,-0.679813214474671,-2.6251587657145,1e-10,3.6725e-08,2.43659347598096e-08,2370,"tags=49%, list=17%, signal=41%","6227/5822/51504/10171/10813/6223/10528/10436/29777/4809/56902/6217/27341/85395/65095/84916/115939/90121/11157/88745/23212/26574/10607/161424/79050/9277/9136/55272/8602/57647/92856/2091/28987/65083",NA
"GO:0032543","mitochondrial translation",127,-0.604613488987629,-2.5940920787125,1e-10,3.6725e-08,2.43659347598096e-08,2702,"tags=50%, list=19%, signal=41%","5018/285367/51373/6472/84545/51253/57505/64928/8846/51067/118487/80222/115416/124995/5188/51649/28973/740/65003/64981/26589/128308/116541/122704/90480/64975/79590/7818/23438/10573/78988/51073/51116/51204/708/23107/84881/64963/64976/29093/7284/28958/51264/54938/63875/26995/29074/64979/54998/54948/219927/3396/65993/23395/6182/65005/51258/51335/51081/84769/124454/6183/26164/55052",NA
"GO:0042273","ribosomal large subunit biogenesis",75,-0.648630072882134,-2.55846059409412,1e-10,3.6725e-08,2.43659347598096e-08,2391,"tags=40%, list=17%, signal=33%","23246/387338/51504/57418/115416/8225/10969/22907/26168/27043/3692/55178/81554/56342/7284/23212/51550/90441/6838/51491/54663/117246/26155/4706/9875/23481/51154/26164/55794/81887",NA
"GO:0042274","ribosomal small subunit biogenesis",109,-0.588212317346686,-2.45329118227572,1e-10,3.6725e-08,2.43659347598096e-08,2473,"tags=41%, list=17%, signal=34%","6193/6227/5822/51504/79863/27349/10171/5394/10813/2197/6205/6223/10528/91582/10436/29777/4809/56902/6217/27341/85395/65095/81554/84916/115939/90121/11157/26284/88745/23212/26574/64745/10607/161424/79050/9277/9136/55272/6838/8602/57647/92856/2091/28987/65083",NA
"GO:0042773","ATP synthesis coupled electron transport",74,-0.614006972921055,-2.44624164277753,5.98534349821361e-09,1.21275442743114e-06,8.04626147269095e-07,3795,"tags=72%, list=27%, signal=53%","7388/9167/6391/6622/7385/6389/4695/1349/4702/4708/4724/1716/4710/4709/440567/4720/54949/4722/4713/1329/126328/374291/51103/51142/27089/7384/1351/4728/4723/4694/29796/4726/9377/4712/4717/65018/23479/4705/891/790955/1337/1327/4696/4697/4700/4731/11315/10975/4716/6390/4706/1340/7386",0.761460801445585
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",74,-0.614006972921055,-2.44624164277753,5.98534349821361e-09,1.21275442743114e-06,8.04626147269095e-07,3795,"tags=72%, list=27%, signal=53%","7388/9167/6391/6622/7385/6389/4695/1349/4702/4708/4724/1716/4710/4709/440567/4720/54949/4722/4713/1329/126328/374291/51103/51142/27089/7384/1351/4728/4723/4694/29796/4726/9377/4712/4717/65018/23479/4705/891/790955/1337/1327/4696/4697/4700/4731/11315/10975/4716/6390/4706/1340/7386",0.761460801445585
"GO:0140053","mitochondrial gene expression",167,-0.545945209128066,-2.41640838828898,1e-10,3.6725e-08,2.43659347598096e-08,2702,"tags=46%, list=19%, signal=38%","5018/285367/51373/6472/84545/51253/57505/64928/84705/8846/51067/118487/80222/115416/84148/9238/124995/5442/5188/51649/28973/740/65003/64981/26589/128308/55687/116541/122704/90480/6832/64975/79590/7818/23438/10573/78988/51073/51116/51204/3028/708/23107/84881/10922/64963/64976/29093/7284/28958/51264/54938/63875/26995/29074/56652/64979/54998/54948/219927/60528/3396/81892/65993/23395/6182/80324/65005/51258/51335/51654/51081/84769/124454/6183/26164/55052",NA
"GO:0006119","oxidative phosphorylation",110,-0.583491585455259,-2.41578786075439,1e-10,3.6725e-08,2.43659347598096e-08,3313,"tags=62%, list=23%, signal=48%","6389/4695/1349/4702/4708/387/4724/84275/1716/215/4710/84300/4709/440567/54539/4720/54949/4722/4713/6472/1329/126328/374291/51103/51142/27089/513/7384/1351/4728/65990/4723/10632/4694/29796/30968/506/4726/9377/84277/4712/4717/522/65018/23479/4705/10476/521/891/790955/1337/1327/4696/9551/4697/4700/7415/4731/11315/10975/4716/6390/10105/9555/4706/1340/7386/514",NA
"GO:0015986","proton motive force-driven ATP synthesis",63,-0.627413744302486,-2.40824797981595,8.48074144864894e-09,1.61947423548944e-06,1.07447252735543e-06,3350,"tags=67%, list=24%, signal=51%","517/6389/4695/4702/4708/4724/4710/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/4712/4717/84833/9556/522/4705/10476/521/4696/9551/4700/4731/516/4716/6390/4706/514",0.747739663149885
"GO:0009145","purine nucleoside triphosphate biosynthetic process",90,-0.59087033213893,-2.38985472941596,5.83844157337512e-10,1.69505823719241e-07,1.12462024292738e-07,3350,"tags=61%, list=24%, signal=47%","517/6389/4695/4702/4708/4832/4724/4710/226/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/7040/4712/10201/4717/84833/9556/522/65018/4705/3614/10476/521/790955/4696/9551/4700/7415/4731/516/5604/142/4716/2023/6390/4830/56848/4706/514",0.801215574617779
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",90,-0.59087033213893,-2.38985472941596,5.83844157337512e-10,1.69505823719241e-07,1.12462024292738e-07,3350,"tags=61%, list=24%, signal=47%","517/6389/4695/4702/4708/4832/4724/4710/226/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/7040/4712/10201/4717/84833/9556/522/65018/4705/3614/10476/521/790955/4696/9551/4700/7415/4731/516/5604/142/4716/2023/6390/4830/56848/4706/514",0.801215574617779
"GO:0019646","aerobic electron transport chain",69,-0.617318668040674,-2.38383055542465,8.54385658614239e-09,1.61947423548944e-06,1.07447252735543e-06,3795,"tags=72%, list=27%, signal=53%","7388/9167/6391/6622/7385/6389/4695/1349/4702/4708/4724/4710/4709/440567/4720/54949/4722/4713/1329/126328/374291/51103/27089/7384/1351/4728/4723/4694/29796/4726/9377/4712/4717/65018/23479/4705/790955/1337/1327/4696/4697/4700/4731/11315/10975/4716/6390/4706/1340/7386",0.747739663149885
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",30,-0.731268143504057,-2.3832714810474,1.17263572859467e-07,1.86227230843845e-05,1.23556175826852e-05,2370,"tags=57%, list=17%, signal=47%","6227/5822/10171/6223/29777/6217/85395/65095/84916/90121/88745/23212/10607/161424/9277/8602/57647",0.704975715167238
"GO:0009201","ribonucleoside triphosphate biosynthetic process",96,-0.581111296182653,-2.38321185118161,3.29951292435195e-10,1.07710766352734e-07,7.14628592479184e-08,3350,"tags=60%, list=24%, signal=46%","517/6389/4695/4702/4708/4832/4724/4710/226/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/7040/4712/10201/4717/84833/9556/522/65018/790/4705/3614/10476/521/790955/4696/9551/4700/7415/4731/1503/516/5604/142/4716/2023/6390/4830/56848/7371/4706/514",0.814035837847908
"GO:0000244","spliceosomal tri-snRNP complex assembly",37,-0.700171460338492,-2.37325404900756,1.28692749153341e-07,1.93897075391034e-05,1.28644887381779e-05,3011,"tags=73%, list=21%, signal=58%","9410/25804/57819/23020/9128/6632/6637/10594/9129/10713/51690/9733/9092/4809/7375/6636/11157/6628/10078/27339/9416/10421/24148/25980/9343/26121/6633",0.690132458796796
"GO:0009152","purine ribonucleotide biosynthetic process",121,-0.557384336037516,-2.36864771380355,1e-10,3.6725e-08,2.43659347598096e-08,3350,"tags=56%, list=24%, signal=43%","517/6389/4695/107/4702/4708/4832/4724/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/84277/7040/4712/10201/4717/109/84833/9556/522/204/65018/4705/3614/10476/521/790955/4696/9551/353/4700/2618/7415/4731/516/5604/142/111/4716/2023/6390/4830/56848/471/4706/514/4923/5198",NA
"GO:0006754","ATP biosynthetic process",82,-0.590740093435489,-2.3529098998849,3.01114122476685e-09,6.55313549508519e-07,4.34780863023658e-07,3350,"tags=62%, list=24%, signal=48%","517/6389/4695/4702/4708/4724/4710/226/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/7040/4712/4717/84833/9556/522/65018/4705/10476/521/790955/4696/9551/4700/7415/4731/516/5604/142/4716/2023/6390/56848/4706/514",0.774939030136436
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",57,-0.620517339509047,-2.35224655346334,9.17197959978555e-08,1.52140789641996e-05,1.0094084560171e-05,3313,"tags=65%, list=23%, signal=50%","6389/4695/4702/4708/4724/4710/4709/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/10632/4694/30968/506/4726/84277/4712/4717/522/4705/10476/521/4696/9551/4700/4731/4716/6390/4706/514",0.704975715167238
"GO:0009142","nucleoside triphosphate biosynthetic process",102,-0.568359987580596,-2.34062342592547,9.09269631436441e-10,2.22619514763355e-07,1.4770136345771e-07,3350,"tags=60%, list=24%, signal=46%","517/6389/4695/4702/4708/4832/4724/4710/226/4709/203/54539/4720/4722/4713/126328/374291/513/4728/65990/4723/518/10632/4694/30968/506/4726/84277/7040/4712/10201/4717/84833/9556/522/65018/790/4705/3614/10476/521/790955/4696/1841/9551/4700/7415/4731/1503/516/5604/142/4716/2023/6390/4830/56848/7371/7298/4706/514",0.801215574617779
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",31,-0.705947609382378,-2.34003438162068,5.64168711695557e-07,7.2066420650502e-05,4.78139061659123e-05,2391,"tags=58%, list=17%, signal=48%","23246/6227/57418/10171/5394/23016/29777/26168/23404/27043/65095/23212/161424/8602/117246/9875/23481/81887",0.659444398037935
"GO:0022618","protein-RNA complex assembly",217,-0.504793947613011,-2.33590725340376,1e-10,3.6725e-08,2.43659347598096e-08,2482,"tags=39%, list=18%, signal=33%","9128/10291/10907/23246/5822/387338/79863/6632/10081/6637/27349/8668/28985/10594/8175/9129/6626/115416/8225/56949/79005/2197/10713/51690/10992/6223/22907/9733/83443/9092/55011/29777/6627/4809/728689/6895/84844/3692/8663/8666/27341/7375/55178/100101490/81554/7536/6636/11157/26284/79833/6631/6628/50628/7284/23212/64745/79084/6433/79622/10262/10078/27339/8662/9416/10421/8665/11338/24148/8607/54496/79760/25980/9343/6625/10419/4706/26121/10856/51154/23450/27335/79171/26164/55794/6633",NA
"GO:0009260","ribonucleotide biosynthetic process",136,-0.543355560425102,-2.33503148807778,1e-10,3.6725e-08,2.43659347598096e-08,3350,"tags=54%, list=24%, signal=42%","517/6389/4695/107/4702/4708/4832/4724/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/84277/7040/978/4712/10201/4717/109/84833/9556/522/204/65018/790/4705/3614/10476/521/790955/4696/9551/353/4700/2618/7415/4731/1503/516/5604/142/111/4716/1723/2023/6390/4830/56848/7371/471/4706/7378/514/4923/5198",NA
"GO:0046390","ribose phosphate biosynthetic process",141,-0.538479363834948,-2.33273048307295,1e-10,3.6725e-08,2.43659347598096e-08,3350,"tags=54%, list=24%, signal=42%","517/6389/4695/107/4702/4708/4832/4724/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/84277/7040/978/4712/10201/4717/5631/109/84833/9556/522/204/65018/790/4705/3614/10476/521/790955/4696/9551/353/4700/2618/7415/4731/5635/1503/516/5604/142/111/4716/1723/2023/6390/4830/56848/7371/471/4706/7378/514/4923/5198",NA
"GO:0042255","ribosome assembly",63,-0.601832894030626,-2.31005913465817,1.21110197648398e-07,1.87274610889996e-05,1.24251081037832e-05,2391,"tags=46%, list=17%, signal=38%","23246/5822/387338/79863/27349/115416/8225/2197/6223/22907/29777/3692/27341/51116/55178/708/81554/26284/7284/23212/64745/51335/84769/4706/51154/57647/64763/26164/55794",0.690132458796796
"GO:0000388","spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)",35,-0.688142374218885,-2.30644220076456,3.44463374999408e-07,4.81920664642029e-05,3.19739890376358e-05,2482,"tags=66%, list=18%, signal=54%","9128/6632/10081/6637/10594/9129/79005/10713/10992/83443/9092/4809/84844/6636/6628/79622/10262/9416/24148/9343/26121/23450/6633",0.674962860011025
"GO:0006353","DNA-templated transcription termination",45,-0.649678915121508,-2.30615342227231,1.87461071323435e-07,2.68663720755245e-05,1.78250311565691e-05,1906,"tags=47%, list=13%, signal=41%","284119/5434/27297/64425/5435/661/80742/5430/10849/171568/9533/5514/80335/5441/25885/51728/55718/11128/23211/10419/29101",0.690132458796796
"GO:0000393","spliceosomal conformational changes to generate catalytic conformation",39,-0.666694019592266,-2.26212293303941,5.31691779837621e-07,7.02520127298158e-05,4.66101009916952e-05,3011,"tags=69%, list=21%, signal=55%","9410/55702/23020/9128/6632/10081/6637/10594/9129/56949/79005/10713/10992/83443/9092/4809/84844/6636/6628/79622/10262/9416/24148/9343/26121/23450/6633",0.659444398037935
"GO:0006164","purine nucleotide biosynthetic process",146,-0.519633223510367,-2.24976858797131,2.69973911403717e-10,9.33156884357788e-08,6.19121572904808e-08,3350,"tags=52%, list=24%, signal=40%","517/6389/4695/107/4702/4708/349565/4832/4724/1716/9060/4710/226/4709/203/54539/4720/4722/4713/2987/126328/374291/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/65220/84277/7040/4712/10201/4717/5631/109/84833/9556/522/204/65018/4705/3614/10476/521/790955/4696/9551/353/4700/4522/2618/7415/4731/5635/516/5604/142/111/4716/2023/6390/4830/56848/100/471/4706/4860/514/4923/5198",0.814035837847908
"GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",22,-0.736945165680717,-2.2456604736982,8.44684290450884e-06,0.000729906601571969,0.000484271113264995,2391,"tags=59%, list=17%, signal=49%","23246/6227/57418/10171/29777/26168/27043/65095/23212/10607/161424/8602/81887",0.593325476396405
"GO:0000027","ribosomal large subunit assembly",25,-0.719884627917091,-2.24449412159619,5.38234100381411e-06,0.000510107028038899,0.000338440696139311,2721,"tags=60%, list=19%, signal=49%","29997/23246/387338/115416/8225/22907/3692/55178/81554/7284/23212/4706/51154/26164/55794",0.610526878385931
"GO:0071826","protein-RNA complex organization",226,-0.486333777081503,-2.23647747000659,1e-10,3.6725e-08,2.43659347598096e-08,2482,"tags=38%, list=18%, signal=32%","9128/10291/10907/23246/5822/387338/79863/6632/10081/6637/27349/8668/28985/10594/8175/9129/6626/115416/8225/56949/79005/2197/10713/51690/10992/6223/22907/9733/83443/9092/55011/29777/6627/4809/728689/6895/84844/3692/8663/8666/27341/7375/55178/100101490/81554/7536/6636/11157/26284/79833/6631/6628/50628/7284/23212/7415/64745/79084/6433/79622/10262/10078/27339/24144/8662/9416/10421/8665/11338/24148/8607/54496/79760/25980/9343/6625/10419/4706/26121/10856/51154/23450/27335/79171/26164/55794/6633",NA
"GO:0061668","mitochondrial ribosome assembly",25,-0.714518023726376,-2.22776184104473,7.79358629339075e-06,0.000693865349393395,0.000460358824653831,2357,"tags=68%, list=17%, signal=57%","387338/79863/27349/115416/8225/22907/51116/55178/81554/26284/7284/64745/51335/84769/4706/26164/55794",0.593325476396405
"GO:0006399","tRNA metabolic process",203,-0.48839315490673,-2.21712746522616,1e-10,3.6725e-08,2.43659347598096e-08,2560,"tags=38%, list=18%, signal=32%","207/57505/138716/23587/79042/64118/51504/84705/81605/6301/8846/9328/51067/10775/80222/4141/55644/5394/8270/113179/10056/27037/23016/54859/5188/5434/10940/5435/339175/661/55687/90353/10667/26024/3735/112858/23438/7407/6050/23404/55140/10248/3028/56931/84881/2193/11157/283989/54938/26995/92935/51367/16/54913/348180/51493/60528/81890/126789/10785/5441/23395/79587/27304/80324/54920/11128/51654/115708/2975/3035/7453/124454/57470/4234/55621/7965",NA
"GO:0022900","electron transport chain",98,-0.536166087646722,-2.20710278804496,8.38917681985804e-08,1.44984714686723e-05,9.61930047440791e-06,3795,"tags=64%, list=27%, signal=47%","7388/10202/9167/6391/6622/3052/7385/2230/84883/6389/4695/1349/4702/4708/4724/1716/4710/4709/440567/54539/4720/54949/4722/4713/1329/126328/374291/51103/1534/51142/27089/7384/1351/4728/4723/4694/55572/29796/4726/9377/4712/4717/65018/27158/23479/4705/891/790955/1337/1327/4696/4697/4700/4731/2109/283951/11315/10975/4716/6390/4706/1340/7386",0.704975715167238
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone",39,-0.648178784996523,-2.19929990544535,2.54642917950411e-06,0.000282317318089927,0.0001873090634212,3280,"tags=72%, list=23%, signal=55%","4695/4702/4708/4724/4710/4709/4720/4722/4713/126328/374291/51103/4728/4723/4694/4726/4712/4717/65018/23479/4705/4696/4697/4700/4731/11315/4716/4706",0.627256739718528
"GO:0000460","maturation of 5.8S rRNA",41,-0.638050596982618,-2.19469608013432,1.47107096094158e-06,0.000172880259329855,0.00011470086099633,2391,"tags=46%, list=17%, signal=39%","23246/6227/57418/10171/5394/23016/29777/26168/23404/27043/3692/65095/23212/161424/8602/117246/9875/23481/81887",0.643551836150722
"GO:0048025","negative regulation of mRNA splicing, via spliceosome",26,-0.697264528356075,-2.16818039583572,2.75478730202029e-05,0.00207142994070551,0.00137433156690937,2764,"tags=62%, list=20%, signal=50%","23020/10284/6632/6637/10594/22985/708/6636/5725/6628/6433/11338/25980/9343/10921/6633",0.575610261071129
"GO:0009165","nucleotide biosynthetic process",177,-0.4809434430128,-2.16705289979318,1.75058525769941e-09,4.11457558969669e-07,2.72989735555765e-07,3350,"tags=51%, list=24%, signal=39%","517/6389/4695/107/4702/4708/349565/4832/4724/1716/9060/4710/226/1635/4709/203/54539/4720/4722/4713/2987/126328/374291/1854/513/4728/65990/4723/518/10632/4694/271/30968/506/4726/65220/84277/7040/978/4712/10201/4717/5631/109/3735/84833/9556/522/204/65018/7083/790/4705/3614/10476/521/790955/4696/1841/9551/353/4700/4522/2618/7415/6241/4731/5635/1503/516/5604/80308/142/111/4716/1723/2023/6390/4830/56848/7371/100/7298/471/4706/4860/7378/514/4923/5198",0.788186810800237
"GO:0022904","respiratory electron transport chain",91,-0.537327398548266,-2.16438045761962,1.58819034613071e-07,2.33305161846601e-05,1.54790969439921e-05,3795,"tags=65%, list=27%, signal=48%","7388/9167/6391/6622/3052/7385/84883/6389/4695/1349/4702/4708/4724/1716/4710/4709/440567/54539/4720/54949/4722/4713/1329/126328/374291/51103/51142/27089/7384/1351/4728/4723/4694/55572/29796/4726/9377/4712/4717/65018/23479/4705/891/790955/1337/1327/4696/4697/4700/4731/2109/283951/11315/10975/4716/6390/4706/1340/7386",0.690132458796796
"GO:0043038","amino acid activation",47,-0.598153756463284,-2.15397766242899,1.04210001035673e-05,0.000850469397341128,0.000564260908123309,2264,"tags=45%, list=16%, signal=38%","6301/51067/80222/4141/10056/5188/10667/3735/23438/7407/2193/54938/92935/16/23395/79587/3035/7453/124454/57470/7965",0.593325476396405
"GO:0043039","tRNA aminoacylation",47,-0.598153756463284,-2.15397766242899,1.04210001035673e-05,0.000850469397341128,0.000564260908123309,2264,"tags=45%, list=16%, signal=38%","6301/51067/80222/4141/10056/5188/10667/3735/23438/7407/2193/54938/92935/16/23395/79587/3035/7453/124454/57470/7965",0.593325476396405
"GO:0043247","telomere maintenance in response to DNA damage",30,-0.654273608880232,-2.13233906973492,2.43716603588068e-05,0.00185984254893959,0.00123394968579932,2565,"tags=57%, list=18%, signal=46%","51750/5499/10445/64858/1017/29844/7014/328/10459/65057/125476/2067/24144/54386/8607/10856/7515",0.575610261071129
"GO:0000154","rRNA modification",38,-0.629725930381844,-2.12283831515485,9.89005070335384e-06,0.000830199113327245,0.000550812183335152,2643,"tags=50%, list=19%, signal=41%","285367/387338/51504/55695/55505/10528/10436/4809/114049/55651/55178/84881/115939/27079/54433/113000/79922/117246/2091",0.593325476396405
"GO:0050686","negative regulation of mRNA processing",27,-0.677942984776275,-2.1133285506817,2.78493814356254e-05,0.00207142994070551,0.00137433156690937,2764,"tags=59%, list=20%, signal=48%","23020/10284/6632/6637/10594/22985/708/6636/5725/6628/6433/11338/25980/9343/10921/6633",0.575610261071129
"GO:0006418","tRNA aminoacylation for protein translation",44,-0.598389608132352,-2.09282687803175,1.41872486055718e-05,0.0011265442271127,0.000747428267988244,2264,"tags=45%, list=16%, signal=38%","6301/51067/80222/4141/10056/10667/3735/23438/7407/2193/54938/92935/16/23395/79587/3035/7453/124454/57470/7965",0.593325476396405
"GO:0009451","RNA modification",168,-0.463834191951527,-2.05868785795017,4.15873038222494e-08,7.63646866436054e-06,5.06656765884655e-06,2643,"tags=35%, list=19%, signal=29%","285367/54733/207/27350/23587/64118/387338/51504/84705/6632/55695/81605/6637/6301/8846/55644/54859/55505/339175/10528/55687/90353/10436/26024/4809/114049/55140/55651/55178/3028/56931/84881/6636/115939/6628/27079/56339/26995/23210/54433/16/348180/81890/126789/10785/113000/27304/3182/80324/54920/51654/56257/79922/115708/117246/4234/2091/55621/6633",0.719512826338911
"GO:0006386","termination of RNA polymerase III transcription",17,-0.731510119121629,-2.05524106129836,0.000128542289511076,0.00888605286078922,0.00589562925195942,1901,"tags=59%, list=13%, signal=51%","5434/27297/5435/661/171568/9533/5441/51728/55718/11128",0.518848077743792
"GO:1902307","positive regulation of sodium ion transmembrane transport",12,-0.778619786631042,-2.05073279594331,0.000202895920025856,0.0125770520495383,0.00834449638420096,783,"tags=33%, list=6%, signal=32%","483/81/54997/53827",0.518848077743792
"GO:0071357","cellular response to type I interferon",95,-0.499957149160613,-2.04459099705121,4.12194141056865e-06,0.000410517419127142,0.000272365980999792,2760,"tags=40%, list=20%, signal=32%","5686/11274/90933/10581/3429/5721/7979/23170/4938/9470/3654/5770/5691/5692/58509/5689/5709/8772/4940/5693/5694/8638/5695/56339/5710/5702/201292/5717/9636/11140/5708/5705/11047/79594/5688/5704/5714/3661",0.610526878385931
"GO:1903241","U2-type prespliceosome assembly",25,-0.653720981261179,-2.03820562726864,0.000229182045353148,0.0137415683519908,0.00911711798399106,2465,"tags=52%, list=17%, signal=43%","10291/6632/6637/8175/10992/83443/6627/84844/6636/6628/10262/23450/6633",0.518848077743792
"GO:1902775","mitochondrial large ribosomal subunit assembly",14,-0.75915666245522,-2.03483387487067,0.000322859733544009,0.0184186776146077,0.0122202395403539,2357,"tags=71%, list=17%, signal=60%","387338/115416/8225/22907/55178/81554/7284/4706/26164/55794",0.49849310876659
"GO:1902969","mitotic DNA replication",16,-0.714200138926999,-2.03055641264304,0.000595463146853327,0.0292416664828258,0.0194009676729379,1548,"tags=50%, list=11%, signal=45%","5888/4171/8318/7083/4172/9400/81620/3978",0.477270815362862
"GO:0042790","nucleolar large rRNA transcription by RNA polymerase I",30,-0.621987134692109,-2.02711442151297,0.000130728332625159,0.00893208933145852,0.00592617306791313,2721,"tags=57%, list=19%, signal=46%","29997/6598/2475/4141/51547/5434/64425/5435/55011/1663/10849/9533/5441/25885/55506/9555/6949",0.518848077743792
"GO:0030150","protein import into mitochondrial matrix",23,-0.669011745252306,-2.02020778285199,0.00020547940720825,0.0125770520495383,0.00834449638420096,2497,"tags=48%, list=18%, signal=39%","10245/140823/10953/56993/10469/100287932/84134/25813/80273/10452/92609",0.518848077743792
"GO:0009303","rRNA transcription",43,-0.560852299158049,-2.01350438294418,0.000203985074337177,0.0125770520495383,0.00834449638420096,3694,"tags=58%, list=26%, signal=43%","112495/5437/6597/2976/2972/29997/6598/2475/9328/4141/51547/284119/5434/64425/5435/55011/1663/10849/9533/5441/25885/55506/2975/9555/6949",0.518848077743792
"GO:0034340","response to type I interferon",100,-0.489914464361795,-2.01227656864236,3.03442263174863e-06,0.000324186679711909,0.000215088127647642,2760,"tags=39%, list=20%, signal=32%","5686/11274/90933/6472/10581/3429/5721/7979/23170/4938/9470/3654/5770/5691/5692/58509/5689/5709/8772/4940/5693/5694/8638/5695/56339/5710/5702/201292/5717/9636/11140/5708/5705/11047/79594/5688/5704/5714/3661",0.627256739718528
